i,j,AR,area
75,22,1.70659,0.000163157
75,23,1.73738,0.000166077
75,24,1.76818,0.000168998
75,25,1.79898,0.000171919
75,26,1.82978,0.000174839
75,27,1.86057,0.00017776
75,28,1.89137,0.00018068
75,29,1.92217,0.000183601
75,30,1.95297,0.000186521
75,31,1.98377,0.000189442
75,32,2.01458,0.000192363
75,33,2.04538,0.000195283
75,34,2.07618,0.000198204
75,35,2.10698,0.000201124
75,36,2.13779,0.000204045
75,37,2.16859,0.000206966
75,38,2.19939,0.000209886
75,39,2.2302,0.000212807
75,40,2.261,0.000215727
75,41,2.29181,0.000218648
75,42,2.32261,0.000221569
75,43,2.35342,0.000224489
75,44,2.38422,0.00022741
75,45,2.41503,0.00023033
75,46,2.44583,0.000233251
75,47,2.47664,0.000236171
75,48,2.50745,0.000239092
75,49,2.53825,0.000242013
75,50,2.56906,0.000244933
75,51,2.59987,0.000247854
75,52,2.63067,0.000250774
75,53,2.66148,0.000253695
75,54,2.69229,0.000256616
75,55,2.7231,0.000259536
75,56,2.75391,0.000262457
75,57,2.78471,0.000265377
75,58,2.81552,0.000268298
75,59,2.84633,0.000271219
75,60,2.87714,0.000274139
75,61,2.90795,0.00027706
75,62,2.93876,0.00027998
75,63,2.96957,0.000282901
75,64,3.00038,0.000285822
75,65,3.03119,0.000288742
75,66,3.062,0.000291663
75,67,3.09281,0.000294583
75,68,3.12362,0.000297504
75,69,3.15443,0.000300424
75,70,3.18524,0.000303345
75,71,3.21605,0.000306266
75,72,3.24686,0.000309186
75,73,3.27767,0.000312107
75,74,3.30848,0.000315027
75,75,3.33929,0.000317948
75,76,3.3701,0.000320869
75,77,3.40091,0.000323789
75,78,3.43172,0.00032671
75,79,3.46253,0.00032963
75,80,3.49334,0.000332551
75,81,3.52415,0.000335472
75,82,3.55497,0.000338392
75,83,3.58578,0.000341313
75,84,3.61659,0.000344233
75,85,3.6474,0.000347154
75,86,3.67821,0.000350074
75,87,3.70902,0.000352995
75,88,3.73984,0.000355916
75,89,3.77065,0.000358836
75,90,3.80146,0.000361757
75,91,3.83227,0.000364677
75,92,3.86308,0.000367598
75,93,3.8939,0.000370519
75,94,3.92471,0.000373439
75,95,3.95552,0.00037636
75,96,3.98633,0.00037928
75,97,4.01714,0.000382201
75,98,4.04796,0.000385122
75,99,4.07877,0.000388042
76,0,1.02933,9.90275e-05
76,1,1.06018,0.000101953
76,2,1.09103,0.000104878
76,3,1.12189,0.000107803
76,4,1.15274,0.000110729
76,5,1.1836,0.000113654
76,6,1.21445,0.000116579
76,7,1.2453,0.000119504
76,8,1.27616,0.00012243
76,9,1.30701,0.000125355
76,10,1.33787,0.00012828
76,11,1.36872,0.000131206
76,12,1.39958,0.000134131
76,13,1.43043,0.000137056
76,14,1.46128,0.000139981
76,15,1.49214,0.000142907
76,16,1.52299,0.000145832
76,17,1.55385,0.000148757
76,18,1.5847,0.000151683
76,19,1.61556,0.000154608
76,20,1.64641,0.000157533
76,21,1.67727,0.000160458
76,22,1.70812,0.000163384
76,23,1.73898,0.000166309
76,24,1.76983,0.000169234
76,25,1.80069,0.00017216
76,26,1.83154,0.000175085
76,27,1.8624,0.00017801
76,28,1.89325,0.000180935
76,29,1.92411,0.000183861
76,30,1.95496,0.000186786
76,31,1.98582,0.000189711
76,32,2.01667,0.000192636
76,33,2.04753,0.000195562
76,34,2.07838,0.000198487
76,35,2.10924,0.000201412
76,36,2.1401,0.000204338
76,37,2.17095,0.000207263
76,38,2.20181,0.000210188
76,39,2.23266,0.000213113
76,40,2.26352,0.000216039
76,41,2.29437,0.000218964
76,42,2.32523,0.000221889
76,43,2.35608,0.000224815
76,44,2.38694,0.00022774
76,45,2.41779,0.000230665
76,46,2.44865,0.00023359
76,47,2.4795,0.000236516
76,48,2.51036,0.000239441
76,49,2.54121,0.000242366
76,50,2.57207,0.000245291
76,51,2.60293,0.000248217
76,52,2.63378,0.000251142
76,53,2.66464,0.000254067
76,54,2.69549,0.000256993
76,55,2.72635,0.000259918
76,56,2.7572,0.000262843
76,57,2.78806,0.000265768
76,58,2.81891,0.000268694
76,59,2.84977,0.000271619
76,60,2.88063,0.000274544
76,61,2.91148,0.00027747
76,62,2.94234,0.000280395
76,63,2.97319,0.00028332
76,64,3.00405,0.000286245
76,65,3.0349,0.000289171
76,66,3.06576,0.000292096
76,67,3.09661,0.000295021
76,68,3.12747,0.000297947
76,69,3.15832,0.000300872
76,70,3.18918,0.000303797
76,71,3.22004,0.000306722
76,72,3.25089,0.000309648
76,73,3.28175,0.000312573
76,74,3.3126,0.000315498
76,75,3.34346,0.000318423
76,76,3.37431,0.000321349
76,77,3.40517,0.000324274
76,78,3.43603,0.000327199
76,79,3.46688,0.000330125
76,80,3.49774,0.00033305
76,81,3.52859,0.000335975
76,82,3.55945,0.0003389
76,83,3.5903,0.000341826
76,84,3.62116,0.000344751
76,85,3.65201,0.000347676
76,86,3.68287,0.000350602
76,87,3.71373,0.000353527
76,88,3.74458,0.000356452
76,89,3.77544,0.000359377
76,90,3.80629,0.000362303
76,91,3.83715,0.000365228
76,92,3.868,0.000368153
76,93,3.89886,0.000371079
76,94,3.92972,0.000374004
76,95,3.96057,0.000376929
76,96,3.99143,0.000379854
76,97,4.02228,0.00038278
76,98,4.05314,0.000385705
76,99,4.08399,0.00038863
77,0,1.02995,9.90196e-05
77,1,1.06093,0.000101954
77,2,1.09191,0.000104889
77,3,1.1229,0.000107824
77,4,1.15388,0.000110759
77,5,1.18487,0.000113693
77,6,1.21585,0.000116628
77,7,1.24684,0.000119563
77,8,1.27783,0.000122498
77,9,1.30881,0.000125432
77,10,1.3398,0.000128367
77,11,1.37079,0.000131302
77,12,1.40178,0.000134236
77,13,1.43277,0.000137171
77,14,1.46376,0.000140106
77,15,1.49475,0.000143041
77,16,1.52574,0.000145975
77,17,1.55673,0.00014891
77,18,1.58773,0.000151845
77,19,1.61872,0.00015478
77,20,1.64971,0.000157714
77,21,1.6807,0.000160649
77,22,1.7117,0.000163584
77,23,1.74269,0.000166519
77,24,1.77368,0.000169453
77,25,1.80468,0.000172388
77,26,1.83567,0.000175323
77,27,1.86667,0.000178258
77,28,1.89766,0.000181192
77,29,1.92865,0.000184127
77,30,1.95965,0.000187062
77,31,1.99064,0.000189997
77,32,2.02164,0.000192931
77,33,2.05264,0.000195866
77,34,2.08363,0.000198801
77,35,2.11463,0.000201736
77,36,2.14562,0.00020467
77,37,2.17662,0.000207605
77,38,2.20761,0.00021054
77,39,2.23861,0.000213475
77,40,2.26961,0.000216409
77,41,2.3006,0.000219344
77,42,2.3316,0.000222279
77,43,2.3626,0.000225214
77,44,2.39359,0.000228148
77,45,2.42459,0.000231083
77,46,2.45559,0.000234018
77,47,2.48658,0.000236952
77,48,2.51758,0.000239887
77,49,2.54858,0.000242822
77,50,2.57958,0.000245757
77,51,2.61057,0.000248691
77,52,2.64157,0.000251626
77,53,2.67257,0.000254561
77,54,2.70357,0.000257496
77,55,2.73456,0.00026043
77,56,2.76556,0.000263365
77,57,2.79656,0.0002663
77,58,2.82756,0.000269235
77,59,2.85855,0.000272169
77,60,2.88955,0.000275104
77,61,2.92055,0.000278039
77,62,2.95155,0.000280974
77,63,2.98255,0.000283908
77,64,3.01354,0.000286843
77,65,3.04454,0.000289778
77,66,3.07554,0.000292713
77,67,3.10654,0.000295647
77,68,3.13754,0.000298582
77,69,3.16854,0.000301517
77,70,3.19953,0.000304452
77,71,3.23053,0.000307386
77,72,3.26153,0.000310321
77,73,3.29253,0.000313256
77,74,3.32353,0.000316191
77,75,3.35453,0.000319125
77,76,3.38553,0.00032206
77,77,3.41652,0.000324995
77,78,3.44752,0.00032793
77,79,3.47852,0.000330864
77,80,3.50952,0.000333799
77,81,3.54052,0.000336734
77,82,3.57152,0.000339669
77,83,3.60252,0.000342603
77,84,3.63352,0.000345538
77,85,3.66451,0.000348473
77,86,3.69551,0.000351407
77,87,3.72651,0.000354342
77,88,3.75751,0.000357277
77,89,3.78851,0.000360212
77,90,3.81951,0.000363146
77,91,3.85051,0.000366081
77,92,3.88151,0.000369016
77,93,3.91251,0.000371951
77,94,3.94351,0.000374885
77,95,3.9745,0.00037782
77,96,4.0055,0.000380755
77,97,4.0365,0.00038369
77,98,4.0675,0.000386624
77,99,4.0985,0.000389559
78,0,1.03126,9.88767e-05
78,1,1.0624,0.000101826
78,2,1.09356,0.000104775
78,3,1.12471,0.000107724
78,4,1.15587,0.000110673
78,5,1.18704,0.000113622
78,6,1.21821,0.000116572
78,7,1.24939,0.000119521
78,8,1.28056,0.00012247
78,9,1.31175,0.000125419
78,10,1.34293,0.000128368
78,11,1.37412,0.000131317
78,12,1.40531,0.000134266
78,13,1.43651,0.000137215
78,14,1.4677,0.000140165
78,15,1.4989,0.000143114
78,16,1.5301,0.000146063
78,17,1.56131,0.000149012
78,18,1.59251,0.000151961
78,19,1.62372,0.00015491
78,20,1.65493,0.000157859
78,21,1.68614,0.000160809
78,22,1.71735,0.000163758
78,23,1.74857,0.000166707
78,24,1.77978,0.000169656
78,25,1.811,0.000172605
78,26,1.84221,0.000175554
78,27,1.87343,0.000178503
78,28,1.90465,0.000181452
78,29,1.93587,0.000184402
78,30,1.9671,0.000187351
78,31,1.99832,0.0001903
78,32,2.02954,0.000193249
78,33,2.06077,0.000196198
78,34,2.09199,0.000199147
78,35,2.12322,0.000202096
78,36,2.15445,0.000205046
78,37,2.18567,0.000207995
78,38,2.2169,0.000210944
78,39,2.24813,0.000213893
78,40,2.27936,0.000216842
78,41,2.31059,0.000219791
78,42,2.34182,0.00022274
78,43,2.37306,0.000225689
78,44,2.40429,0.000228639
78,45,2.43552,0.000231588
78,46,2.46675,0.000234537
78,47,2.49799,0.000237486
78,48,2.52922,0.000240435
78,49,2.56046,0.000243384
78,50,2.59169,0.000246333
78,51,2.62293,0.000249282
78,52,2.65416,0.000252232
78,53,2.6854,0.000255181
78,54,2.71664,0.00025813
78,55,2.74787,0.000261079
78,56,2.77911,0.000264028
78,57,2.81035,0.000266977
78,58,2.84159,0.000269926
78,59,2.87283,0.000272876
78,60,2.90407,0.000275825
78,61,2.93531,0.000278774
78,62,2.96654,0.000281723
78,63,2.99778,0.000284672
78,64,3.02902,0.000287621
78,65,3.06027,0.00029057
78,66,3.09151,0.000293519
78,67,3.12275,0.000296469
78,68,3.15399,0.000299418
78,69,3.18523,0.000302367
78,70,3.21647,0.000305316
78,71,3.24771,0.000308265
78,72,3.27895,0.000311214
78,73,3.3102,0.000314163
78,74,3.34144,0.000317113
78,75,3.37268,0.000320062
78,76,3.40392,0.000323011
78,77,3.43517,0.00032596
78,78,3.46641,0.000328909
78,79,3.49765,0.000331858
78,80,3.5289,0.000334807
78,81,3.56014,0.000337756
78,82,3.59139,0.000340706
78,83,3.62263,0.000343655
78,84,3.65387,0.000346604
78,85,3.68512,0.000349553
78,86,3.71636,0.000352502
78,87,3.74761,0.000355451
78,88,3.77885,0.0003584
78,89,3.8101,0.00036135
78,90,3.84134,0.000364299
78,91,3.87259,0.000367248
78,92,3.90383,0.000370197
78,93,3.93508,0.000373146
78,94,3.96632,0.000376095
78,95,3.99757,0.000379044
78,96,4.02881,0.000381993
78,97,4.06006,0.000384943
78,98,4.09131,0.000387892
78,99,4.12255,0.000390841
79,0,1.03326,9.85943e-05
79,1,1.0646,0.000101563
79,2,1.09596,0.000104532
79,3,1.12734,0.0001075
79,4,1.15873,0.000110469
79,5,1.19013,0.000113438
79,6,1.22154,0.000116406
79,7,1.25296,0.000119375
79,8,1.28439,0.000122344
79,9,1.31583,0.000125313
79,10,1.34728,0.000128281
79,11,1.37874,0.00013125
79,12,1.4102,0.000134219
79,13,1.44168,0.000137187
79,14,1.47315,0.000140156
79,15,1.50464,0.000143125
79,16,1.53612,0.000146093
79,17,1.56762,0.000149062
79,18,1.59912,0.000152031
79,19,1.63062,0.000154999
79,20,1.66213,0.000157968
79,21,1.69364,0.000160937
79,22,1.72516,0.000163905
79,23,1.75667,0.000166874
79,24,1.7882,0.000169843
79,25,1.81972,0.000172811
79,26,1.85125,0.00017578
79,27,1.88279,0.000178749
79,28,1.91432,0.000181718
79,29,1.94586,0.000184686
79,30,1.9774,0.000187655
79,31,2.00894,0.000190624
79,32,2.04049,0.000193592
79,33,2.07204,0.000196561
79,34,2.10358,0.00019953
79,35,2.13514,0.000202498
79,36,2.16669,0.000205467
79,37,2.19825,0.000208436
79,38,2.2298,0.000211404
79,39,2.26136,0.000214373
79,40,2.29292,0.000217342
79,41,2.32448,0.00022031
79,42,2.35605,0.000223279
79,43,2.38761,0.000226248
79,44,2.41918,0.000229216
79,45,2.45075,0.000232185
79,46,2.48232,0.000235154
79,47,2.51389,0.000238123
79,48,2.54546,0.000241091
79,49,2.57703,0.00024406
79,50,2.60861,0.000247029
79,51,2.64018,0.000249997
79,52,2.67176,0.000252966
79,53,2.70333,0.000255935
79,54,2.73491,0.000258903
79,55,2.76649,0.000261872
79,56,2.79807,0.000264841
79,57,2.82965,0.000267809
79,58,2.86123,0.000270778
79,59,2.89281,0.000273747
79,60,2.9244,0.000276715
79,61,2.95598,0.000279684
79,62,2.98757,0.000282653
79,63,3.01915,0.000285621
79,64,3.05074,0.00028859
79,65,3.08232,0.000291559
79,66,3.11391,0.000294528
79,67,3.1455,0.000297496
79,68,3.17709,0.000300465
79,69,3.20868,0.000303434
79,70,3.24026,0.000306402
79,71,3.27186,0.000309371
79,72,3.30345,0.00031234
79,73,3.33504,0.000315308
79,74,3.36663,0.000318277
79,75,3.39822,0.000321246
79,76,3.42981,0.000324214
79,77,3.46141,0.000327183
79,78,3.493,0.000330152
79,79,3.52459,0.00033312
79,80,3.55619,0.000336089
79,81,3.58778,0.000339058
79,82,3.61938,0.000342027
79,83,3.65098,0.000344995
79,84,3.68257,0.000347964
79,85,3.71417,0.000350933
79,86,3.74576,0.000353901
79,87,3.77736,0.00035687
79,88,3.80896,0.000359839
79,89,3.84056,0.000362807
79,90,3.87216,0.000365776
79,91,3.90375,0.000368745
79,92,3.93535,0.000371713
79,93,3.96695,0.000374682
79,94,3.99855,0.000377651
79,95,4.03015,0.000380619
79,96,4.06175,0.000383588
79,97,4.09335,0.000386557
79,98,4.12495,0.000389525
79,99,4.15655,0.000392494
80,0,1.03597,9.81678e-05
80,1,1.06755,0.000101161
80,2,1.09916,0.000104155
80,3,1.13081,0.000107149
80,4,1.16247,0.000110143
80,5,1.19416,0.000113136
80,6,1.22587,0.00011613
80,7,1.2576,0.000119124
80,8,1.28935,0.000122118
80,9,1.32112,0.000125111
80,10,1.3529,0.000128105
80,11,1.3847,0.000131099
80,12,1.41651,0.000134092
80,13,1.44834,0.000137086
80,14,1.48017,0.00014008
80,15,1.51202,0.000143074
80,16,1.54388,0.000146067
80,17,1.57574,0.000149061
80,18,1.60762,0.000152055
80,19,1.63951,0.000155048
80,20,1.6714,0.000158042
80,21,1.7033,0.000161036
80,22,1.73521,0.00016403
80,23,1.76713,0.000167023
80,24,1.79905,0.000170017
80,25,1.83098,0.000173011
80,26,1.86292,0.000176004
80,27,1.89486,0.000178998
80,28,1.9268,0.000181992
80,29,1.95876,0.000184986
80,30,1.99071,0.000187979
80,31,2.02267,0.000190973
80,32,2.05464,0.000193967
80,33,2.08661,0.00019696
80,34,2.11858,0.000199954
80,35,2.15056,0.000202948
80,36,2.18254,0.000205942
80,37,2.21452,0.000208935
80,38,2.24651,0.000211929
80,39,2.2785,0.000214923
80,40,2.3105,0.000217916
80,41,2.3425,0.00022091
80,42,2.3745,0.000223904
80,43,2.4065,0.000226898
80,44,2.4385,0.000229891
80,45,2.47051,0.000232885
80,46,2.50252,0.000235879
80,47,2.53454,0.000238872
80,48,2.56655,0.000241866
80,49,2.59857,0.00024486
80,50,2.63059,0.000247854
80,51,2.66261,0.000250847
80,52,2.69463,0.000253841
80,53,2.72666,0.000256835
80,54,2.75868,0.000259828
80,55,2.79071,0.000262822
80,56,2.82274,0.000265816
80,57,2.85477,0.00026881
80,58,2.88681,0.000271803
80,59,2.91884,0.000274797
80,60,2.95088,0.000277791
80,61,2.98292,0.000280784
80,62,3.01496,0.000283778
80,63,3.047,0.000286772
80,64,3.07904,0.000289766
80,65,3.11108,0.000292759
80,66,3.14313,0.000295753
80,67,3.17517,0.000298747
80,68,3.20722,0.000301741
80,69,3.23927,0.000304734
80,70,3.27131,0.000307728
80,71,3.30336,0.000310722
80,72,3.33541,0.000313715
80,73,3.36747,0.000316709
80,74,3.39952,0.000319703
80,75,3.43157,0.000322697
80,76,3.46363,0.00032569
80,77,3.49568,0.000328684
80,78,3.52774,0.000331678
80,79,3.5598,0.000334671
80,80,3.59185,0.000337665
80,81,3.62391,0.000340659
80,82,3.65597,0.000343653
80,83,3.68803,0.000346646
80,84,3.72009,0.00034964
80,85,3.75216,0.000352634
80,86,3.78422,0.000355627
80,87,3.81628,0.000358621
80,88,3.84835,0.000361615
80,89,3.88041,0.000364609
80,90,3.91248,0.000367602
80,91,3.94454,0.000370596
80,92,3.97661,0.00037359
80,93,4.00867,0.000376583
80,94,4.04074,0.000379577
80,95,4.07281,0.000382571
80,96,4.10488,0.000385565
80,97,4.13695,0.000388558
80,98,4.16902,0.000391552
80,99,4.20109,0.000394546
81,0,1.03941,9.7593e-05
81,1,1.07127,0.000100618
81,2,1.10319,0.000103642
81,3,1.13515,0.000106667
81,4,1.16715,0.000109692
81,5,1.19919,0.000112716
81,6,1.23126,0.000115741
81,7,1.26337,0.000118765
81,8,1.2955,0.00012179
81,9,1.32767,0.000124815
81,10,1.35986,0.000127839
81,11,1.39208,0.000130864
81,12,1.42432,0.000133889
81,13,1.45658,0.000136913
81,14,1.48886,0.000139938
81,15,1.52116,0.000142962
81,16,1.55347,0.000145987
81,17,1.5858,0.000149012
81,18,1.61815,0.000152036
81,19,1.65051,0.000155061
81,20,1.68289,0.000158086
81,21,1.71528,0.00016111
81,22,1.74768,0.000164135
81,23,1.78009,0.00016716
81,24,1.81251,0.000170184
81,25,1.84494,0.000173209
81,26,1.87739,0.000176233
81,27,1.90984,0.000179258
81,28,1.9423,0.000182283
81,29,1.97477,0.000185307
81,30,2.00725,0.000188332
81,31,2.03973,0.000191357
81,32,2.07222,0.000194381
81,33,2.10472,0.000197406
81,34,2.13723,0.000200431
81,35,2.16974,0.000203455
81,36,2.20226,0.00020648
81,37,2.23478,0.000209504
81,38,2.26731,0.000212529
81,39,2.29984,0.000215554
81,40,2.33238,0.000218578
81,41,2.36492,0.000221603
81,42,2.39747,0.000224628
81,43,2.43003,0.000227652
81,44,2.46258,0.000230677
81,45,2.49514,0.000233702
81,46,2.52771,0.000236726
81,47,2.56028,0.000239751
81,48,2.59285,0.000242775
81,49,2.62543,0.0002458
81,50,2.65801,0.000248825
81,51,2.69059,0.000251849
81,52,2.72318,0.000254874
81,53,2.75576,0.000257899
81,54,2.78836,0.000260923
81,55,2.82095,0.000263948
81,56,2.85355,0.000266973
81,57,2.88615,0.000269997
81,58,2.91875,0.000273022
81,59,2.95136,0.000276046
81,60,2.98396,0.000279071
81,61,3.01657,0.000282096
81,62,3.04919,0.00028512
81,63,3.0818,0.000288145
81,64,3.11442,0.00029117
81,65,3.14703,0.000294194
81,66,3.17965,0.000297219
81,67,3.21228,0.000300243
81,68,3.2449,0.000303268
81,69,3.27753,0.000306293
81,70,3.31015,0.000309317
81,71,3.34278,0.000312342
81,72,3.37541,0.000315367
81,73,3.40805,0.000318391
81,74,3.44068,0.000321416
81,75,3.47331,0.000324441
81,76,3.50595,0.000327465
81,77,3.53859,0.00033049
81,78,3.57123,0.000333514
81,79,3.60387,0.000336539
81,80,3.63651,0.000339564
81,81,3.66916,0.000342588
81,82,3.7018,0.000345613
81,83,3.73445,0.000348638
81,84,3.76709,0.000351662
81,85,3.79974,0.000354687
81,86,3.83239,0.000357712
81,87,3.86504,0.000360736
81,88,3.89769,0.000363761
81,89,3.93035,0.000366785
81,90,3.963,0.00036981
81,91,3.99566,0.000372835
81,92,4.02831,0.000375859
81,93,4.06097,0.000378884
81,94,4.09363,0.000381909
81,95,4.12628,0.000384933
81,96,4.15894,0.000387958
81,97,4.1916,0.000390983
81,98,4.22426,0.000394007
81,99,4.25693,0.000397032
82,0,1.04361,9.68626e-05
82,1,1.0758,9.99246e-05
82,2,1.10806,0.000102987
82,3,1.14039,0.000106049
82,4,1.17278,0.000109111
82,5,1.20524,0.000112173
82,6,1.23774,0.000115235
82,7,1.2703,0.000118297
82,8,1.3029,0.000121359
82,9,1.33555,0.000124421
82,10,1.36823,0.000127483
82,11,1.40095,0.000130545
82,12,1.43371,0.000133606
82,13,1.46649,0.000136668
82,14,1.49931,0.00013973
82,15,1.53215,0.000142792
82,16,1.56503,0.000145854
82,17,1.59792,0.000148916
82,18,1.63084,0.000151978
82,19,1.66378,0.00015504
82,20,1.69674,0.000158102
82,21,1.72972,0.000161164
82,22,1.76272,0.000164226
82,23,1.79574,0.000167288
82,24,1.82877,0.00017035
82,25,1.86181,0.000173412
82,26,1.89488,0.000176474
82,27,1.92795,0.000179536
82,28,1.96104,0.000182598
82,29,1.99414,0.00018566
82,30,2.02725,0.000188722
82,31,2.06038,0.000191784
82,32,2.09351,0.000194846
82,33,2.12666,0.000197908
82,34,2.15981,0.00020097
82,35,2.19298,0.000204032
82,36,2.22615,0.000207094
82,37,2.25933,0.000210156
82,38,2.29252,0.000213218
82,39,2.32572,0.00021628
82,40,2.35893,0.000219342
82,41,2.39214,0.000222404
82,42,2.42536,0.000225466
82,43,2.45859,0.000228528
82,44,2.49182,0.00023159
82,45,2.52506,0.000234652
82,46,2.5583,0.000237714
82,47,2.59155,0.000240776
82,48,2.62481,0.000243838
82,49,2.65807,0.0002469
82,50,2.69133,0.000249962
82,51,2.7246,0.000253024
82,52,2.75788,0.000256086
82,53,2.79116,0.000259148
82,54,2.82444,0.00026221
82,55,2.85773,0.000265272
82,56,2.89102,0.000268334
82,57,2.92432,0.000271396
82,58,2.95762,0.000274458
82,59,2.99092,0.00027752
82,60,3.02423,0.000280582
82,61,3.05754,0.000283644
82,62,3.09085,0.000286706
82,63,3.12417,0.000289768
82,64,3.15749,0.00029283
82,65,3.19081,0.000295892
82,66,3.22414,0.000298954
82,67,3.25747,0.000302016
82,68,3.2908,0.000305078
82,69,3.32413,0.00030814
82,70,3.35747,0.000311202
82,71,3.39081,0.000314264
82,72,3.42415,0.000317326
82,73,3.45749,0.000320388
82,74,3.49084,0.00032345
82,75,3.52419,0.000326512
82,76,3.55754,0.000329574
82,77,3.59089,0.000332636
82,78,3.62424,0.000335698
82,79,3.6576,0.00033876
82,80,3.69096,0.000341822
82,81,3.72432,0.000344884
82,82,3.75768,0.000347946
82,83,3.79104,0.000351008
82,84,3.82441,0.00035407
82,85,3.85778,0.000357132
82,86,3.89115,0.000360194
82,87,3.92452,0.000363256
82,88,3.95789,0.000366318
82,89,3.99126,0.00036938
82,90,4.02464,0.000372442
82,91,4.05801,0.000375504
82,92,4.09139,0.000378566
82,93,4.12477,0.000381628
82,94,4.15815,0.00038469
82,95,4.19153,0.000387752
82,96,4.22492,0.000390814
82,97,4.2583,0.000393876
82,98,4.29169,0.000396938
82,99,4.32507,0.0004
83,0,1.0486,9.59686e-05
83,1,1.08115,9.90751e-05
83,2,1.11382,0.000102182
83,3,1.14658,0.000105288
83,4,1.17943,0.000108395
83,5,1.21237,0.000111501
83,6,1.24539,0.000114607
83,7,1.27847,0.000117714
83,8,1.31162,0.00012082
83,9,1.34484,0.000123927
83,10,1.3781,0.000127033
83,11,1.41142,0.00013014
83,12,1.44479,0.000133246
83,13,1.47821,0.000136353
83,14,1.51167,0.000139459
83,15,1.54517,0.000142566
83,16,1.5787,0.000145672
83,17,1.61227,0.000148779
83,18,1.64587,0.000151885
83,19,1.67951,0.000154992
83,20,1.71317,0.000158098
83,21,1.74686,0.000161205
83,22,1.78057,0.000164311
83,23,1.81431,0.000167418
83,24,1.84808,0.000170524
83,25,1.88186,0.000173631
83,26,1.91566,0.000176737
83,27,1.94949,0.000179843
83,28,1.98333,0.00018295
83,29,2.01719,0.000186056
83,30,2.05107,0.000189163
83,31,2.08496,0.000192269
83,32,2.11887,0.000195376
83,33,2.15279,0.000198482
83,34,2.18673,0.000201589
83,35,2.22068,0.000204695
83,36,2.25464,0.000207802
83,37,2.28862,0.000210908
83,38,2.3226,0.000214015
83,39,2.3566,0.000217121
83,40,2.39061,0.000220228
83,41,2.42462,0.000223334
83,42,2.45865,0.000226441
83,43,2.49269,0.000229547
83,44,2.52673,0.000232654
83,45,2.56079,0.00023576
83,46,2.59485,0.000238867
83,47,2.62892,0.000241973
83,48,2.66299,0.000245079
83,49,2.69708,0.000248186
83,50,2.73117,0.000251292
83,51,2.76527,0.000254399
83,52,2.79937,0.000257505
83,53,2.83348,0.000260612
83,54,2.8676,0.000263718
83,55,2.90172,0.000266825
83,56,2.93585,0.000269931
83,57,2.96998,0.000273038
83,58,3.00412,0.000276144
83,59,3.03827,0.000279251
83,60,3.07241,0.000282357
83,61,3.10657,0.000285464
83,62,3.14073,0.00028857
83,63,3.17489,0.000291677
83,64,3.20906,0.000294783
83,65,3.24323,0.00029789
83,66,3.2774,0.000300996
83,67,3.31158,0.000304103
83,68,3.34576,0.000307209
83,69,3.37995,0.000310315
83,70,3.41414,0.000313422
83,71,3.44833,0.000316528
83,72,3.48253,0.000319635
83,73,3.51673,0.000322741
83,74,3.55093,0.000325848
83,75,3.58514,0.000328954
83,76,3.61935,0.000332061
83,77,3.65356,0.000335167
83,78,3.68777,0.000338274
83,79,3.72199,0.00034138
83,80,3.75621,0.000344487
83,81,3.79044,0.000347593
83,82,3.82466,0.0003507
83,83,3.85889,0.000353806
83,84,3.89312,0.000356913
83,85,3.92735,0.000360019
83,86,3.96159,0.000363126
83,87,3.99582,0.000366232
83,88,4.03006,0.000369339
83,89,4.0643,0.000372445
83,90,4.09855,0.000375551
83,91,4.13279,0.000378658
83,92,4.16704,0.000381764
83,93,4.20129,0.000384871
83,94,4.23554,0.000387977
83,95,4.26979,0.000391084
83,96,4.30405,0.00039419
83,97,4.3383,0.000397297
83,98,4.37256,0.000400403
83,99,4.40682,0.00040351
84,0,1.05443,9.49057e-05
84,1,1.0874,9.80646e-05
84,2,1.12053,0.000101224
84,3,1.15379,0.000104382
84,4,1.18718,0.000107541
84,5,1.22068,0.0001107
84,6,1.25429,0.000113859
84,7,1.28799,0.000117018
84,8,1.32179,0.000120177
84,9,1.35567,0.000123336
84,10,1.38963,0.000126495
84,11,1.42366,0.000129654
84,12,1.45776,0.000132813
84,13,1.49192,0.000135972
84,14,1.52613,0.000139131
84,15,1.5604,0.00014229
84,16,1.59473,0.000145449
84,17,1.6291,0.000148608
84,18,1.66351,0.000151767
84,19,1.69797,0.000154925
84,20,1.73246,0.000158084
84,21,1.76699,0.000161243
84,22,1.80156,0.000164402
84,23,1.83616,0.000167561
84,24,1.87079,0.00017072
84,25,1.90545,0.000173879
84,26,1.94014,0.000177038
84,27,1.97486,0.000180197
84,28,2.0096,0.000183356
84,29,2.04436,0.000186515
84,30,2.07915,0.000189674
84,31,2.11396,0.000192833
84,32,2.14879,0.000195992
84,33,2.18363,0.000199151
84,34,2.2185,0.00020231
84,35,2.25338,0.000205468
84,36,2.28829,0.000208627
84,37,2.3232,0.000211786
84,38,2.35814,0.000214945
84,39,2.39308,0.000218104
84,40,2.42804,0.000221263
84,41,2.46302,0.000224422
84,42,2.49801,0.000227581
84,43,2.53301,0.00023074
84,44,2.56802,0.000233899
84,45,2.60304,0.000237058
84,46,2.63807,0.000240217
84,47,2.67312,0.000243376
84,48,2.70817,0.000246535
84,49,2.74324,0.000249694
84,50,2.77831,0.000252852
84,51,2.81339,0.000256011
84,52,2.84849,0.00025917
